-39892,
2389.9+632.14i,
2421.8+480.49i,
2444.1+327.34i,
2456.8+173.3i,
2459.8+18.956i,
2453.1-135.07i,
2436.8-288.18i,
2411-439.77i,
2375.7-589.25i,
2331.3-736.04i,
2277.8-879.58i,
2215.5-1019.3i,
2144.6-1154.7i,
2065.5-1285.2i,
1978.5-1410.3i,
1884-1529.6i,
1782.2-1642.6i,
1673.8-1748.8i,
1559-1847.9i,
1438.5-1939.6i,
1312.5-2023.4i,
1181.8-2099i,
1046.7-2166.2i,
907.83-2224.7i,
765.76-2274.4i,
621.05-2315i,
474.26-2346.4i,
325.97-2368.6i,
176.77-2381.4i,
27.251-2384.8i,
-122-2378.8i,
-270.41-2363.6i,
-417.38-2339i,
-562.35-2305.4i,
-704.75-2262.8i,
-844.02-2211.5i,
-979.64-2151.5i,
-1111.1-2083.3i,
-1237.8-2007.1i,
-1359.4-1923.2i,
-1475.3-1832i,
-1585.2-1733.7i,
-1688.6-1629i,
-1785-1518.1i,
-1874.3-1401.5i,
-1955.9-1279.7i,
-2029.7-1153.1i,
-2095.3-1022.4i,
-2152.5-887.99i,
-2201.1-750.41i,
-2241-610.22i,
-2272-467.98i,
-2293.9-324.26i,
-2306.8-179.62i,
-2310.7-34.633i,
-2305.4+110.13i,
-2291.1+254.11i,
-2267.8+396.74i,
-2235.7+537.46i,
-2194.8+675.72i,
-2145.5+810.99i,
-2087.8+942.74i,
-2022.1+1070.5i,
-1948.5+1193.7i,
-1867.6+1311.9i,
-1779.4+1424.7i,
-1684.5+1531.6i,
-1583.2+1632.2i,
-1475.9+1726.2i,
-1363.1+1813.1i,
-1245.2+1892.8i,
-1122.6+1964.8i,
-996+2028.9i,
-865.74+2084.8i,
-732.39+2132.5i,
-596.47+2171.6i,
-458.54+2202.1i,
-319.12+2223.9i,
-178.79+2236.9i,
-38.075+2241.1i,
102.46+2236.4i,
242.25+2223i,
380.77+2200.9i,
517.47+2170.1i,
651.82+2130.9i,
783.3+2083.5i,
911.39+2027.9i,
1035.6+1964.5i,
1155.5+1893.5i,
1270.5+1815.2i,
1380.3+1730i,
1484.4+1638.2i,
1582.4+1540.1i,
1674+1436.3i,
1758.8+1327i,
1836.5+1212.7i,
1906.8+1093.9i,
1969.4+971.15i,
2024.2+844.82i,
2070.9+715.45i,
2109.3+583.56i,
2139.4+449.67i,
2161+314.32i,
2174.1+178.04i,
2178.5+41.359i,
2174.5-95.176i,
2161.8-231.03i,
2140.8-365.68i,
2111.3-498.58i,
2073.6-629.24i,
2027.9-757.13i,
1974.3-881.76i,
1913.1-1002.6i,
1844.5-1119.3i,
1768.8-1231.4i,
1686.3-1338.3i,
1597.3-1439.8i,
1502.3-1535.3i,
1401.7-1624.7i,
1295.7-1707.4i,
1184.9-1783.3i,
1069.6-1852i,
950.46-1913.2i,
827.81-1966.8i,
702.19-2012.6i,
574.09-2050.4i,
444.01-2080i,
312.49-2101.4i,
180.02-2114.5i,
47.145-2119.3i,
-85.623-2115.7i,
-217.76-2103.9i,
-348.75-2083.8i,
-478.08-2055.5i,
-605.25-2019.3i,
-729.75-1975.2i,
-851.12-1923.5i,
-968.88-1864.3i,
-1082.6-1797.9i,
-1191.8-1724.6i,
-1296-1644.7i,
-1395-1558.5i,
-1488.2-1466.4i,
-1575.4-1368.7i,
-1656.2-1265.9i,
-1730.3-1158.3i,
-1797.5-1046.4i,
-1857.5-930.63i,
-1910-811.47i,
-1954.9-689.39i,
-1992-564.87i,
-2021.3-438.4i,
-2042.5-310.49i,
-2055.6-181.64i,
-2060.7-52.362i,
-2057.6+76.84i,
-2046.4+205.46i,
-2027.3+332.99i,
-2000.2+458.93i,
-1965.3+582.79i,
-1922.8+704.09i,
-1872.7+822.36i,
-1815.5+937.14i,
-1751.2+1048i,
-1680.2+1154.5i,
-1602.7+1256.2i,
-1519.1+1352.8i,
-1429.7+1443.8i,
-1334.9+1529i,
-1235.1+1607.9i,
-1130.6+1680.4i,
-1021.8+1746.1i,
-909.32+1804.8i,
-793.47+1856.3i,
-674.75+1900.4i,
-553.62+1936.9i,
-430.58+1965.7i,
-306.1+1986.8i,
-180.69+2000i,
-54.822+2005.2i,
70.994+2002.6i,
196.27+1992.1i,
320.5+1973.8i,
443.22+1947.8i,
563.94+1914.2i,
682.2+1873.1i,
797.52+1824.8i,
909.47+1769.3i,
1017.6+1707.1i,
1121.5+1638.2i,
1220.8+1563i,
1315.1+1481.9i,
1404+1395.1i,
1487.3+1303i,
1564.5+1205.9i,
1635.4+1104.3i,
1699.7+998.58i,
1757.2+889.14i,
1807.7+776.42i,
1851+660.89i,
1886.9+542.98i,
1915.3+423.19i,
1936.2+301.97i,
1949.3+179.8i,
1954.8+57.18i,
1952.7-65.421i,
1942.8-187.52i,
1925.3-308.63i,
1900.3-428.29i,
1867.9-546.03i,
1828.2-661.38i,
1781.3-773.91i,
1727.6-883.17i,
1667.2-988.74i,
1600.4-1090.2i,
1527.4-1187.2i,
1448.6-1279.3i,
1364.2-1366.2i,
1274.6-1447.6i,
1180.2-1523.1i,
1081.4-1592.5i,
978.51-1655.5i,
871.98-1711.9i,
762.23-1761.4i,
649.71-1803.9i,
534.86-1839.3i,
418.13-1867.3i,
300-1888i,
180.93-1901.2i,
61.376-1906.9i,
-58.177-1905.1i,
-177.26-1895.8i,
-295.41-1879.1i,
-412.17-1855i,
-527.07-1823.7i,
-639.68-1785.3i,
-749.54-1739.9i,
-856.25-1687.8i,
-959.37-1629.2i,
-1058.5-1564.3i,
-1153.3-1493.4i,
-1243.4-1416.8i,
-1328.4-1334.7i,
-1408-1247.6i,
-1481.9-1155.7i,
-1549.9-1059.5i,
-1611.6-959.26i,
-1666.9-855.49i,
-1715.5-748.56i,
-1757.3-638.91i,
-1792.1-526.96i,
-1819.8-413.16i,
-1840.2-297.96i,
-1853.4-181.82i,
-1859.3-65.198i,
-1857.9+51.453i,
-1849.1+167.67i,
-1833.2+283i,
-1810+396.99i,
-1779.8+509.2i,
-1742.6+619.18i,
-1698.6+726.51i,
-1648.1+830.78i,
-1591.2+931.58i,
-1528.1+1028.5i,
-1459.2+1121.2i,
-1384.6+1209.3i,
-1304.7+1292.5i,
-1219.9+1370.5i,
-1130.4+1442.9i,
-1036.7+1509.4i,
-939.07+1570i,
-837.94+1624.2i,
-733.7+1671.9i,
-626.78+1713i,
-517.59+1747.3i,
-406.58+1774.6i,
-294.19+1794.9i,
-180.85+1808.1i,
-67.016+1814.1i,
46.866+1813i,
160.35+1804.8i,
272.98+1789.5i,
384.33+1767.2i,
493.96+1738i,
601.44+1702i,
706.35+1659.3i,
808.29+1610.3i,
906.85+1555i,
1001.7+1493.6i,
1092.4+1426.6i,
1178.6+1354i,
1260+1276.2i,
1336.4+1193.6i,
1407.3+1106.4i,
1472.6+1015i,
1531.9+919.86i,
1585.2+821.23i,
1632.1+719.55i,
1672.5+615.23i,
1706.2+508.68i,
1733.2+400.33i,
1753.3+290.61i,
1766.5+179.94i,
1772.7+68.766i,
1771.9-42.475i,
1764.1-153.34i,
1749.5-263.41i,
1728-372.24i,
1699.7-479.41i,
1664.8-584.49i,
1623.4-687.09i,
1575.8-786.8i,
1522-883.24i,
1462.3-976.03i,
1397-1064.8i,
1326.3-1149.3i,
1250.5-1229i,
1170-1303.8i,
1085-1373.4i,
995.88-1437.4i,
903.02-1495.6i,
806.78-1547.9i,
707.54-1594i,
605.7-1633.7i,
501.67-1666.9i,
395.85-1693.6i,
288.66-1713.5i,
180.54-1726.7i,
71.904-1733i,
-36.818-1732.5i,
-145.2-1725.2i,
-252.81-1711.2i,
-359.24-1690.4i,
-464.06-1663.1i,
-566.87-1629.3i,
-667.26-1589.1i,
-764.85-1542.7i,
-859.25-1490.4i,
-950.11-1432.3i,
-1037.1-1368.7i,
-1119.8-1299.8i,
-1198-1225.9i,
-1271.3-1147.3i,
-1339.5-1064.4i,
-1402.3-977.47i,
-1459.5-886.83i,
-1510.8-792.86i,
-1556.1-695.95i,
-1595.2-596.48i,
-1628-494.84i,
-1654.3-391.44i,
-1674.1-286.69i,
-1687.2-181i,
-1693.7-74.787i,
-1693.5+31.528i,
-1686.6+137.53i,
-1673.2+242.8i,
-1653.2+346.92i,
-1626.7+449.5i,
-1593.8+550.12i,
-1554.8+648.4i,
-1509.7+743.96i,
-1458.8+836.42i,
-1402.2+925.43i,
-1340.2+1010.6i,
-1273+1091.7i,
-1200.9+1168.4i,
-1124.3+1240.3i,
-1043.4+1307.2i,
-958.45+1368.8i,
-869.94+1425i,
-778.15+1475.4i,
-683.47+1520i,
-586.27+1558.5i,
-486.93+1590.8i,
-385.84+1616.8i,
-283.42+1636.4i,
-180.06+1649.5i,
-76.169+1656.1i,
27.84+1656.2i,
131.56+1649.8i,
234.58+1636.8i,
336.5+1617.5i,
436.93+15,
